CustomerID,customer_name,segment,country,region,state,market
11549,Janet Lee,Consumer,United States,East,Delaware,US
11568,Dave Brooks,Consumer,United States,East,Massachusetts,US
11590,Scot Coram,Corporate,United States,East,Massachusetts,US
11722,Steven Cartwright,Consumer,United States,East,Delaware,US
11827,Jennifer Jackson,Consumer,United States,East,Delaware,US
11833,Christine Phan,Corporate,United States,East,Connecticut,US
11927,Lena Hernandez,Consumer,United States,East,Delaware,US
12061,Gene McClure,Consumer,United States,East,Rhode Island,US
12093,Becky Pak,Consumer,United States,East,New Jersey,US
12236,Thea Hudgings,Corporate,United States,East,Rhode Island,US
12348,Matt Collister,Corporate,United States,East,New Jersey,US
12423,Maureen Fritzler,Corporate,United States,East,Maryland,US
13081,Ted Butterfield,Consumer,United States,East,Massachusetts,US
13142,Adam Bellavance,Home Office,United States,East,New Hampshire,US
13230,Herbert Flentye,Consumer,United States,East,Maryland,US
13235,Filia McAdams,Corporate,United States,East,Connecticut,US
13359,Anne Pryor,Home Office,United States,East,Massachusetts,US
13563,Laura Armstrong,Corporate,United States,East,Maine,US
13564,Patrick O'Donnell,Consumer,United States,East,Massachusetts,US
13620,Rick Huthwaite,Home Office,United States,East,Rhode Island,US
13644,Clytie Kelty,Consumer,United States,East,Rhode Island,US
13653,Shirley Daniels,Home Office,United States,East,New Jersey,US
13985,Daniel Raglin,Home Office,United States,East,Rhode Island,US
13989,Melanie Seite,Consumer,United States,East,Maryland,US
14198,Nick Radford,Consumer,United States,East,New Jersey,US
14248,Michael Kennedy,Corporate,United States,East,Connecticut,US
14256,Charles McCrossin,Consumer,United States,East,Maryland,US
14268,Muhammed Yedwab,Corporate,United States,East,Delaware,US
14345,Jonathan Doherty,Corporate,United States,East,New Jersey,US
14394,Jim Mitchum,Corporate,United States,East,New Jersey,US
14601,Cindy Chapman,Consumer,United States,East,New Jersey,US
14763,Ryan Crowe,Consumer,United States,East,Maryland,US
14769,Justin MacKendrick,Consumer,United States,East,Delaware,US
14901,Shirley Jackson,Consumer,United States,East,Delaware,US
14966,Laura Armstrong,Corporate,United States,East,Maryland,US
14995,Barry Pond,Corporate,United States,East,New Jersey,US
15030,Cynthia Delaney,Home Office,United States,East,Connecticut,US
15056,Cassandra Brandow,Consumer,United States,East,New Jersey,US
15072,Pamela Coakley,Corporate,United States,East,New Jersey,US
15088,Sally Knutson,Consumer,United States,East,Connecticut,US
15110,Shirley Jackson,Consumer,United States,East,Connecticut,US
15111,Eva Jacobs,Consumer,United States,East,Massachusetts,US
15119,Joel Eaton,Consumer,United States,East,Maryland,US
15138,Deborah Brumfield,Home Office,United States,East,Rhode Island,US
15245,Harold Engle,Corporate,United States,East,Delaware,US
15246,Aleksandra Gannaway,Corporate,United States,East,Massachusetts,US
15250,Tony Chapman,Home Office,United States,East,District of Columbia,US
15323,Fred McMath,Consumer,United States,East,Massachusetts,US
15527,Grace Kelly,Corporate,United States,East,New Jersey,US
15640,Carol Adams,Corporate,United States,East,Rhode Island,US
15723,Saphhira Shifley,Corporate,United States,East,New Hampshire,US
15737,Brenda Bowman,Corporate,United States,East,New Jersey,US
15971,Dianna Arnett,Home Office,United States,East,District of Columbia,US
16029,Sanjit Chand,Consumer,United States,East,Massachusetts,US
16056,Raymond Messe,Consumer,United States,East,Vermont,US
16089,Jeremy Farry,Consumer,United States,East,Connecticut,US
16342,Michael Nguyen,Consumer,United States,East,Maryland,US
16390,Stewart Visinsky,Consumer,United States,East,Maryland,US
16416,Nat Gilpin,Corporate,United States,East,Connecticut,US
16433,Gary Hansen,Home Office,United States,East,New Jersey,US
16572,Duane Benoit,Consumer,United States,East,Connecticut,US
16581,Dorothy Badders,Corporate,United States,East,Delaware,US
16727,Paul Van Hugh,Home Office,United States,East,Massachusetts,US
16745,Ken Black,Corporate,United States,East,Massachusetts,US
16751,Shahid Collister,Consumer,United States,East,Connecticut,US
16759,Joy Bell-,Consumer,United States,East,Maryland,US
16869,Vivek Grady,Corporate,United States,East,New Jersey,US
16878,Roger Demir,Consumer,United States,East,Connecticut,US
17079,Alyssa Tate,Home Office,United States,East,Connecticut,US
17140,Karen Ferguson,Home Office,United States,East,New Jersey,US
17177,Dennis Bolton,Home Office,United States,East,Connecticut,US
17187,Sanjit Jacobs,Home Office,United States,East,New Jersey,US
17203,Bill Donatelli,Consumer,United States,East,Rhode Island,US
17234,Harry Marie,Corporate,United States,East,New Jersey,US
17331,Janet Martin,Consumer,United States,East,Maryland,US
17399,Linda Southworth,Corporate,United States,East,Rhode Island,US
17472,Kean Thornton,Consumer,United States,East,New Jersey,US
17488,Neoma Murray,Consumer,United States,East,Connecticut,US
17523,Dorothy Wardle,Corporate,United States,East,New Jersey,US
17723,Cynthia Arntzen,Consumer,United States,East,New Jersey,US
17724,Chloris Kastensmidt,Consumer,United States,East,Massachusetts,US
17734,Carl Weiss,Home Office,United States,East,Delaware,US
17749,Anthony Jacobs,Corporate,United States,East,Maryland,US
17994,Lori Olson,Corporate,United States,East,New Hampshire,US
18002,Michael Dominguez,Corporate,United States,East,Maryland,US
18240,Liz Willingham,Consumer,United States,East,Connecticut,US
18574,Toby Ritter,Consumer,United States,East,New Jersey,US
18588,Eugene Hildebrand,Home Office,United States,East,West Virginia,US
18680,Sonia Cooley,Consumer,United States,East,Rhode Island,US
18802,Dan Reichenbach,Corporate,United States,East,Connecticut,US
18884,Tony Sayre,Consumer,United States,East,New Hampshire,US
18890,Frank Merwin,Home Office,United States,East,Massachusetts,US
18939,Michael Paige,Corporate,United States,East,Rhode Island,US
18965,Tamara Dahlen,Consumer,United States,East,Massachusetts,US
18974,Jamie Frazer,Consumer,United States,East,Connecticut,US
19053,Magdelene Morse,Consumer,United States,East,Delaware,US
19141,Tamara Willingham,Home Office,United States,East,New Jersey,US
19287,Jay Fein,Consumer,United States,East,Maryland,US
19296,Laurel Beltran,Home Office,United States,East,Delaware,US
19433,Gary Mitchum,Home Office,United States,East,New Hampshire,US
19584,Brenda Bowman,Corporate,United States,East,Maryland,US
19674,James Galang,Consumer,United States,East,New Jersey,US
19730,Charles McCrossin,Consumer,United States,East,Massachusetts,US
19750,Jennifer Braxton,Corporate,United States,East,Massachusetts,US
19764,Doug O'Connell,Consumer,United States,East,Massachusetts,US
19787,Eleni McCrary,Corporate,United States,East,Massachusetts,US
19805,Tracy Hopkins,Home Office,United States,East,Maryland,US
19935,Allen Rosenblatt,Corporate,United States,East,Massachusetts,US
20111,Ted Butterfield,Consumer,United States,East,Connecticut,US
20187,Vivian Mathis,Consumer,United States,East,New Hampshire,US
20245,Allen Armold,Consumer,United States,East,Rhode Island,US
20352,Alex Russell,Corporate,United States,East,Massachusetts,US
20396,Don Jones,Corporate,United States,East,Rhode Island,US
20400,Bart Folk,Consumer,United States,East,Maryland,US
20431,Liz Thompson,Consumer,United States,East,New Jersey,US
20450,Carl Ludwig,Consumer,United States,East,Massachusetts,US
20452,Theresa Coyne,Corporate,United States,East,New Jersey,US
20478,Dean percer,Home Office,United States,East,Connecticut,US
20534,Gary Zandusky,Consumer,United States,East,New Jersey,US
20634,Christina Anderson,Consumer,United States,East,Delaware,US
20657,Michael Granlund,Home Office,United States,East,New Hampshire,US
20715,Bart Pistole,Corporate,United States,East,Massachusetts,US
20879,Cindy Chapman,Consumer,United States,East,Maryland,US
20960,Paul Stevenson,Home Office,United States,East,Maryland,US
21015,Xylona Preis,Consumer,United States,East,New Jersey,US
21059,Barry Pond,Corporate,United States,East,Rhode Island,US
21106,Nora Paige,Consumer,United States,East,New Jersey,US
21117,Natalie Fritzler,Consumer,United States,East,West Virginia,US
21182,Ed Ludwig,Home Office,United States,East,Maryland,US
21257,Saphhira Shifley,Corporate,United States,East,Rhode Island,US
21285,Michael Paige,Corporate,United States,East,Massachusetts,US
21382,Adam Hart,Corporate,United States,East,Rhode Island,US
21490,Sue Ann Reed,Consumer,United States,East,Massachusetts,US
21566,Sandra Flanagan,Consumer,United States,East,Massachusetts,US
21756,Valerie Mitchum,Home Office,United States,East,New Jersey,US
21776,Katherine Nockton,Corporate,United States,East,Maryland,US
21785,Pete Kriz,Consumer,United States,East,Delaware,US
21794,Kean Nguyen,Corporate,United States,East,Maryland,US
21796,Brian Moss,Corporate,United States,East,Maryland,US
22045,Hunter Lopez,Consumer,United States,East,Delaware,US
22072,Xylona Preis,Consumer,United States,East,Massachusetts,US
22081,Trudy Brown,Consumer,United States,East,Maryland,US
22429,Lindsay Shagiari,Home Office,United States,East,Maryland,US
22469,Max Engle,Consumer,United States,East,Delaware,US
22491,Alan Dominguez,Home Office,United States,East,Connecticut,US
22532,Kunst Miller,Consumer,United States,East,Massachusetts,US
22628,Doug O'Connell,Consumer,United States,East,New Jersey,US
22701,Carl Weiss,Home Office,United States,East,Rhode Island,US
22786,Chris Cortes,Consumer,United States,East,Connecticut,US
22818,Richard Bierner,Consumer,United States,East,New Jersey,US
22834,Katherine Nockton,Corporate,United States,East,Massachusetts,US
22851,Nona Balk,Corporate,United States,East,New Jersey,US
22878,Ben Ferrer,Home Office,United States,East,Massachusetts,US
23061,Dean Braden,Consumer,United States,East,New Jersey,US
23087,Jason Gross,Corporate,United States,East,Rhode Island,US
23146,Julia Barnett,Home Office,United States,East,Connecticut,US
23182,Nick Crebassa,Corporate,United States,East,Massachusetts,US
23228,Patrick O'Donnell,Consumer,United States,East,New Jersey,US
727,Shirley Daniels,Home Office,United States,East,Pennsylvania,US
1957,Ann Steele,Home Office,United States,East,Pennsylvania,US
2644,Anthony Garverick,Home Office,United States,East,Pennsylvania,US
2709,Matt Abelman,Home Office,United States,East,Pennsylvania,US
2979,Mathew Reese,Home Office,United States,East,Pennsylvania,US
3636,Alan Dominguez,Home Office,United States,East,Pennsylvania,US
5267,Valerie Takahito,Home Office,United States,East,Pennsylvania,US
5295,Frank Merwin,Home Office,United States,East,Pennsylvania,US
5519,Jim Kriz,Home Office,United States,East,Pennsylvania,US
5687,Jesus Ocampo,Home Office,United States,East,Pennsylvania,US
6050,Harold Dahlen,Home Office,United States,East,Pennsylvania,US
6265,Paul Prost,Home Office,United States,East,Pennsylvania,US
6274,Becky Castell,Home Office,United States,East,Pennsylvania,US
6387,Cathy Hwang,Home Office,United States,East,Pennsylvania,US
6743,Ross Baird,Home Office,United States,East,Pennsylvania,US
7106,Sean Miller,Home Office,United States,East,Pennsylvania,US
7969,Julie Kriz,Home Office,United States,East,Pennsylvania,US
8374,Valerie Mitchum,Home Office,United States,East,Pennsylvania,US
8691,Maureen Gastineau,Home Office,United States,East,Pennsylvania,US
8798,Phillina Ober,Home Office,United States,East,Pennsylvania,US
8924,Eugene Hildebrand,Home Office,United States,East,Pennsylvania,US
9075,Alejandro Ballentine,Home Office,United States,East,Pennsylvania,US
10290,Julia Barnett,Home Office,United States,East,Pennsylvania,US
10361,Brad Thomas,Home Office,United States,East,Pennsylvania,US
10427,Paul Lucas,Home Office,United States,East,Pennsylvania,US
11126,Christopher Schild,Home Office,United States,East,Pennsylvania,US
11336,Dennis Pardue,Home Office,United States,East,Pennsylvania,US
11556,Joni Sundaresam,Home Office,United States,East,Pennsylvania,US
11621,Roy Skaria,Home Office,United States,East,Pennsylvania,US
11908,Catherine Glotzbach,Home Office,United States,East,Pennsylvania,US
12210,Chad Cunningham,Home Office,United States,East,Pennsylvania,US
12365,Neil Knudson,Home Office,United States,East,Pennsylvania,US
12762,Deborah Brumfield,Home Office,United States,East,Pennsylvania,US
12951,Rick Bensley,Home Office,United States,East,Pennsylvania,US
13217,Paul Knutson,Home Office,United States,East,Pennsylvania,US
13651,Anne Pryor,Home Office,United States,East,Pennsylvania,US
13712,Robert Dilbeck,Home Office,United States,East,Pennsylvania,US
14036,Arthur Wiediger,Home Office,United States,East,Pennsylvania,US
14483,Julie Prescott,Home Office,United States,East,Pennsylvania,US
14722,Chuck Clark,Home Office,United States,East,Pennsylvania,US
14988,Matthew Grinstein,Home Office,United States,East,Pennsylvania,US
16710,Mick Hernandez,Home Office,United States,East,Pennsylvania,US
16716,Marc Harrigan,Home Office,United States,East,Pennsylvania,US
17355,Meg O'Connel,Home Office,United States,East,Pennsylvania,US
19830,Dean percer,Home Office,United States,East,Pennsylvania,US
20518,Adam Bellavance,Home Office,United States,East,Pennsylvania,US
20598,Frank Gastineau,Home Office,United States,East,Pennsylvania,US
22510,Erica Hernandez,Home Office,United States,East,Pennsylvania,US
105,Brendan Sweed,Corporate,United States,East,Pennsylvania,US
423,Nicole Hansen,Corporate,United States,East,Pennsylvania,US
535,Quincy Jones,Corporate,United States,East,Pennsylvania,US
730,Guy Phonely,Corporate,United States,East,Pennsylvania,US
774,Jonathan Doherty,Corporate,United States,East,Pennsylvania,US
874,Theresa Swint,Corporate,United States,East,Pennsylvania,US
2453,Sean Braxton,Corporate,United States,East,Pennsylvania,US
2616,Monica Federle,Corporate,United States,East,Pennsylvania,US
2796,Nicole Brennan,Corporate,United States,East,Pennsylvania,US
2801,Craig Molinari,Corporate,United States,East,Pennsylvania,US
2859,Suzanne McNair,Corporate,United States,East,Pennsylvania,US
3123,Edward Hooks,Corporate,United States,East,Pennsylvania,US
3509,Tom Stivers,Corporate,United States,East,Pennsylvania,US
3696,Phillip Breyer,Corporate,United States,East,Pennsylvania,US
3898,Nona Balk,Corporate,United States,East,Pennsylvania,US
4118,Ed Braxton,Corporate,United States,East,Pennsylvania,US
4326,Andy Yotov,Corporate,United States,East,Pennsylvania,US
4363,Sung Pak,Corporate,United States,East,Pennsylvania,US
4409,Alex Russell,Corporate,United States,East,Pennsylvania,US
4888,Bill Tyler,Corporate,United States,East,Pennsylvania,US
4931,Katherine Nockton,Corporate,United States,East,Pennsylvania,US
4937,Alan Haines,Corporate,United States,East,Pennsylvania,US
5383,Brad Norvell,Corporate,United States,East,Pennsylvania,US
5712,Fred Chung,Corporate,United States,East,Pennsylvania,US
5770,Henry Goldwyn,Corporate,United States,East,Pennsylvania,US
6509,Deirdre Greer,Corporate,United States,East,Pennsylvania,US
7360,Shaun Chance,Corporate,United States,East,Pennsylvania,US
7418,Lisa Ryan,Corporate,United States,East,Pennsylvania,US
7604,Ann Chong,Corporate,United States,East,Pennsylvania,US
7778,Odella Nelson,Corporate,United States,East,Pennsylvania,US
7958,Mary Zewe,Corporate,United States,East,Pennsylvania,US
8503,Karen Bern,Corporate,United States,East,Pennsylvania,US
9058,Dean Katz,Corporate,United States,East,Pennsylvania,US
9429,Harold Ryan,Corporate,United States,East,Pennsylvania,US
9470,Justin Deggeller,Corporate,United States,East,Pennsylvania,US
9657,Ben Peterman,Corporate,United States,East,Pennsylvania,US
10159,Alyssa Crouse,Corporate,United States,East,Pennsylvania,US
10389,Stewart Carmichael,Corporate,United States,East,Pennsylvania,US
11149,Filia McAdams,Corporate,United States,East,Pennsylvania,US
11356,Tiffany House,Corporate,United States,East,Pennsylvania,US
11479,Karen Carlisle,Corporate,United States,East,Pennsylvania,US
11782,Jim Sink,Corporate,United States,East,Pennsylvania,US
12263,Erin Ashbrook,Corporate,United States,East,Pennsylvania,US
12406,Corey Catlett,Corporate,United States,East,Pennsylvania,US
12494,Jack O'Briant,Corporate,United States,East,Pennsylvania,US
13061,Vivek Grady,Corporate,United States,East,Pennsylvania,US
13131,George Bell,Corporate,United States,East,Pennsylvania,US
13430,Giulietta Dortch,Corporate,United States,East,Pennsylvania,US
13902,Linda Southworth,Corporate,United States,East,Pennsylvania,US
14058,Sibella Parks,Corporate,United States,East,Pennsylvania,US
14559,Alejandro Savely,Corporate,United States,East,Pennsylvania,US
14955,Luke Schmidt,Corporate,United States,East,Pennsylvania,US
15077,David Smith,Corporate,United States,East,Pennsylvania,US
15826,Carl Jackson,Corporate,United States,East,Pennsylvania,US
16513,Erin Smith,Corporate,United States,East,Pennsylvania,US
17166,Noah Childs,Corporate,United States,East,Pennsylvania,US
17217,Dave Poirier,Corporate,United States,East,Pennsylvania,US
17320,Cynthia Voltz,Corporate,United States,East,Pennsylvania,US
17391,Damala Kotsonis,Corporate,United States,East,Pennsylvania,US
17454,Matt Connell,Corporate,United States,East,Pennsylvania,US
17531,Bill Overfelt,Corporate,United States,East,Pennsylvania,US
17550,Muhammed Yedwab,Corporate,United States,East,Pennsylvania,US
17648,Don Jones,Corporate,United States,East,Pennsylvania,US
18930,Fred Hopkins,Corporate,United States,East,Pennsylvania,US
19628,Keith Dawkins,Corporate,United States,East,Pennsylvania,US
19657,Dionis Lloyd,Corporate,United States,East,Pennsylvania,US
20011,Michael Dominguez,Corporate,United States,East,Pennsylvania,US
20284,Stefania Perrino,Corporate,United States,East,Pennsylvania,US
20780,Adam Hart,Corporate,United States,East,Pennsylvania,US
20839,Sylvia Foulston,Corporate,United States,East,Pennsylvania,US
20887,Barbara Fisher,Corporate,United States,East,Pennsylvania,US
21159,Andrew Gjertsen,Corporate,United States,East,Pennsylvania,US
21276,Harry Marie,Corporate,United States,East,Pennsylvania,US
21376,Marina Lichtenstein,Corporate,United States,East,Pennsylvania,US
21577,Thea Hudgings,Corporate,United States,East,Pennsylvania,US
22267,Frank Hawley,Corporate,United States,East,Pennsylvania,US
22621,Darrin Van Huff,Corporate,United States,East,Pennsylvania,US
22627,Michael Stewart,Corporate,United States,East,Pennsylvania,US
22648,Katrina Edelman,Corporate,United States,East,Pennsylvania,US
22777,Kalyca Meade,Corporate,United States,East,Pennsylvania,US
23037,Aaron Hawkins,Corporate,United States,East,Pennsylvania,US
36,Mick Brown,Consumer,United States,East,Pennsylvania,US
110,Delfina Latchford,Consumer,United States,East,Pennsylvania,US
674,Jas O'Carroll,Consumer,United States,East,Pennsylvania,US
1008,Kean Thornton,Consumer,United States,East,Pennsylvania,US
1028,Art Foster,Consumer,United States,East,Pennsylvania,US
1159,Andrew Roberts,Consumer,United States,East,Pennsylvania,US
1551,Natalie Webber,Consumer,United States,East,Pennsylvania,US
1563,Anna Andreadi,Consumer,United States,East,Pennsylvania,US
1593,Brian Stugart,Consumer,United States,East,Pennsylvania,US
1650,Cynthia Arntzen,Consumer,United States,East,Pennsylvania,US
1740,John Lee,Consumer,United States,East,Pennsylvania,US
1798,Shui Tom,Consumer,United States,East,Pennsylvania,US
2163,Troy Staebel,Consumer,United States,East,Pennsylvania,US
2509,Logan Currie,Consumer,United States,East,Pennsylvania,US
2551,Jessica Myrick,Consumer,United States,East,Pennsylvania,US
2714,Larry Hughes,Consumer,United States,East,Pennsylvania,US
2961,Joy Daniels,Consumer,United States,East,Pennsylvania,US
3022,Jill Fjeld,Consumer,United States,East,Pennsylvania,US
3219,Evan Henry,Consumer,United States,East,Pennsylvania,US
3362,Maxwell Schwartz,Consumer,United States,East,Pennsylvania,US
3410,Maribeth Dona,Consumer,United States,East,Pennsylvania,US
3592,Randy Bradley,Consumer,United States,East,Pennsylvania,US
3613,Carlos Soltero,Consumer,United States,East,Pennsylvania,US
3635,Ruben Dartt,Consumer,United States,East,Pennsylvania,US
3817,Corey-Lock,Consumer,United States,East,Pennsylvania,US
3994,Frank Preis,Consumer,United States,East,Pennsylvania,US
4304,Maureen Gnade,Consumer,United States,East,Pennsylvania,US
4420,Guy Armstrong,Consumer,United States,East,Pennsylvania,US
4911,Resi Pölking,Consumer,United States,East,Pennsylvania,US
5158,Gene McClure,Consumer,United States,East,Pennsylvania,US
5188,Chloris Kastensmidt,Consumer,United States,East,Pennsylvania,US
5272,Ted Trevino,Consumer,United States,East,Pennsylvania,US
5560,Stewart Visinsky,Consumer,United States,East,Pennsylvania,US
6141,Giulietta Baptist,Consumer,United States,East,Pennsylvania,US
6216,Philip Brown,Consumer,United States,East,Pennsylvania,US
6477,Steven Cartwright,Consumer,United States,East,Pennsylvania,US
6540,Mitch Webber,Consumer,United States,East,Pennsylvania,US
6576,Matt Collins,Consumer,United States,East,Pennsylvania,US
6590,Clytie Kelty,Consumer,United States,East,Pennsylvania,US
6752,Alan Shonely,Consumer,United States,East,Pennsylvania,US
6882,Jim Karlsson,Consumer,United States,East,Pennsylvania,US
6980,Ed Jacobs,Consumer,United States,East,Pennsylvania,US
7049,Joni Wasserman,Consumer,United States,East,Pennsylvania,US
7310,Mike Gockenbach,Consumer,United States,East,Pennsylvania,US
7562,Harry Greene,Consumer,United States,East,Pennsylvania,US
7613,Tracy Blumstein,Consumer,United States,East,Pennsylvania,US
7730,Frank Olsen,Consumer,United States,East,Pennsylvania,US
7813,Bryan Mills,Consumer,United States,East,Pennsylvania,US
7826,Sarah Foster,Consumer,United States,East,Pennsylvania,US
8570,Charlotte Melton,Consumer,United States,East,Pennsylvania,US
8580,Sam Craven,Consumer,United States,East,Pennsylvania,US
8822,Shahid Shariari,Consumer,United States,East,Pennsylvania,US
8866,Irene Maddox,Consumer,United States,East,Pennsylvania,US
9016,William Brown,Consumer,United States,East,Pennsylvania,US
9120,Scot Wooten,Consumer,United States,East,Pennsylvania,US
9354,Jay Kimmel,Consumer,United States,East,Pennsylvania,US
9371,Arthur Gainer,Consumer,United States,East,Pennsylvania,US
9557,Eric Murdock,Consumer,United States,East,Pennsylvania,US
10320,Brian DeCherney,Consumer,United States,East,Pennsylvania,US
10344,Bryan Davis,Consumer,United States,East,Pennsylvania,US
10676,Justin Hirsh,Consumer,United States,East,Pennsylvania,US
10920,John Lucas,Consumer,United States,East,Pennsylvania,US
11115,Julia West,Consumer,United States,East,Pennsylvania,US
11304,Christopher Conant,Consumer,United States,East,Pennsylvania,US
11679,Joy Bell-,Consumer,United States,East,Pennsylvania,US
12315,Theone Pippenger,Consumer,United States,East,Pennsylvania,US
12426,Caroline Jumper,Consumer,United States,East,Pennsylvania,US
12471,Olvera Toch,Consumer,United States,East,Pennsylvania,US
12557,Khloe Miller,Consumer,United States,East,Pennsylvania,US
13146,Patrick O'Brill,Consumer,United States,East,Pennsylvania,US
13288,Dean Braden,Consumer,United States,East,Pennsylvania,US
13318,Jasper Cacioppo,Consumer,United States,East,Pennsylvania,US
13720,Pierre Wener,Consumer,United States,East,Pennsylvania,US
14432,Bill Donatelli,Consumer,United States,East,Pennsylvania,US
14746,Eugene Barchas,Consumer,United States,East,Pennsylvania,US
15023,Carol Triggs,Consumer,United States,East,Pennsylvania,US
15027,Eric Hoffmann,Consumer,United States,East,Pennsylvania,US
15569,Clay Ludtke,Consumer,United States,East,Pennsylvania,US
15811,Brian Dahlen,Consumer,United States,East,Pennsylvania,US
15942,Beth Paige,Consumer,United States,East,Pennsylvania,US
16012,Robert Waldorf,Consumer,United States,East,Pennsylvania,US
16054,Neola Schneider,Consumer,United States,East,Pennsylvania,US
16519,Christy Brittain,Consumer,United States,East,Pennsylvania,US
16711,Emily Burns,Consumer,United States,East,Pennsylvania,US
16908,Ted Butterfield,Consumer,United States,East,Pennsylvania,US
16993,Alejandro Grove,Consumer,United States,East,Pennsylvania,US
17021,Becky Pak,Consumer,United States,East,Pennsylvania,US
17090,Katherine Hughes,Consumer,United States,East,Pennsylvania,US
17178,Bruce Stewart,Consumer,United States,East,Pennsylvania,US
17295,Bruce Geld,Consumer,United States,East,Pennsylvania,US
17820,Brosina Hoffman,Consumer,United States,East,Pennsylvania,US
18052,Barry Weirich,Consumer,United States,East,Pennsylvania,US
18318,Carl Ludwig,Consumer,United States,East,Pennsylvania,US
18741,Chris Cortes,Consumer,United States,East,Pennsylvania,US
18931,Rob Lucas,Consumer,United States,East,Pennsylvania,US
19031,Mark Hamilton,Consumer,United States,East,Pennsylvania,US
19076,Sandra Flanagan,Consumer,United States,East,Pennsylvania,US
19099,Seth Vernon,Consumer,United States,East,Pennsylvania,US
19197,John Castell,Consumer,United States,East,Pennsylvania,US
19205,Dorothy Dickinson,Consumer,United States,East,Pennsylvania,US
19301,Greg Matthias,Consumer,United States,East,Pennsylvania,US
19678,Tom Prescott,Consumer,United States,East,Pennsylvania,US
20120,Ralph Kennedy,Consumer,United States,East,Pennsylvania,US
20190,Michael Moore,Consumer,United States,East,Pennsylvania,US
20244,Cassandra Brandow,Consumer,United States,East,Pennsylvania,US
20415,Pamela Stobb,Consumer,United States,East,Pennsylvania,US
20488,Adam Shillingsburg,Consumer,United States,East,Pennsylvania,US
20631,Joseph Airdo,Consumer,United States,East,Pennsylvania,US
21333,Charles McCrossin,Consumer,United States,East,Pennsylvania,US
21433,Jamie Frazer,Consumer,United States,East,Pennsylvania,US
21533,Mick Crebagga,Consumer,United States,East,Pennsylvania,US
21637,Peter Bühler,Consumer,United States,East,Pennsylvania,US
21650,Darrin Martin,Consumer,United States,East,Pennsylvania,US
21753,Maris LaWare,Consumer,United States,East,Pennsylvania,US
21783,Emily Phan,Consumer,United States,East,Pennsylvania,US
21933,Dennis Kane,Consumer,United States,East,Pennsylvania,US
22228,Cindy Chapman,Consumer,United States,East,Pennsylvania,US
22256,Tamara Dahlen,Consumer,United States,East,Pennsylvania,US
22452,Trudy Brown,Consumer,United States,East,Pennsylvania,US
22498,Sean Christensen,Consumer,United States,East,Pennsylvania,US
22505,Ralph Arnett,Consumer,United States,East,Pennsylvania,US
22534,Giulietta Weimer,Consumer,United States,East,Pennsylvania,US
22703,Emily Grady,Consumer,United States,East,Pennsylvania,US
22720,Max Jones,Consumer,United States,East,Pennsylvania,US
22775,Roger Demir,Consumer,United States,East,Pennsylvania,US
22787,Anthony Witt,Consumer,United States,East,Pennsylvania,US
22812,Helen Andreada,Consumer,United States,East,Pennsylvania,US
22849,Arianne Irving,Consumer,United States,East,Pennsylvania,US
262,Chris Selesnick,Corporate,United States,East,New York,US
533,Christine Phan,Corporate,United States,East,New York,US
658,Susan Gilcrest,Corporate,United States,East,New York,US
861,Aaron Hawkins,Corporate,United States,East,New York,US
914,David Smith,Corporate,United States,East,New York,US
1052,Brooke Gillingham,Corporate,United States,East,New York,US
1206,Laurel Workman,Corporate,United States,East,New York,US
1310,Grant Thornton,Corporate,United States,East,New York,US
1800,Barbara Fisher,Corporate,United States,East,New York,US
1909,Aaron Smayling,Corporate,United States,East,New York,US
2017,Stephanie Phelps,Corporate,United States,East,New York,US
2278,Jennifer Patt,Corporate,United States,East,New York,US
2494,Stefania Perrino,Corporate,United States,East,New York,US
2631,Randy Ferguson,Corporate,United States,East,New York,US
2649,Bill Shonely,Corporate,United States,East,New York,US
2891,Maya Herman,Corporate,United States,East,New York,US
3069,Sibella Parks,Corporate,United States,East,New York,US
3448,Bart Pistole,Corporate,United States,East,New York,US
3637,Katharine Harms,Corporate,United States,East,New York,US
3763,Jack O'Briant,Corporate,United States,East,New York,US
3893,Cathy Prescott,Corporate,United States,East,New York,US
4203,Suzanne McNair,Corporate,United States,East,New York,US
4276,Tiffany House,Corporate,United States,East,New York,US
4424,Pamela Coakley,Corporate,United States,East,New York,US
4709,Pauline Webber,Corporate,United States,East,New York,US
4977,Anthony Rawles,Corporate,United States,East,New York,US
5052,Michael Stewart,Corporate,United States,East,New York,US
5059,Harold Ryan,Corporate,United States,East,New York,US
5081,Dave Hallsten,Corporate,United States,East,New York,US
5379,Denise Monton,Corporate,United States,East,New York,US
5590,Alan Schoenberger,Corporate,United States,East,New York,US
5992,Edward Becker,Corporate,United States,East,New York,US
6546,Kalyca Meade,Corporate,United States,East,New York,US
6643,Katrina Edelman,Corporate,United States,East,New York,US
6683,Karen Carlisle,Corporate,United States,East,New York,US
6923,Monica Federle,Corporate,United States,East,New York,US
7128,Dave Poirier,Corporate,United States,East,New York,US
7161,Eleni McCrary,Corporate,United States,East,New York,US
7324,Jennifer Braxton,Corporate,United States,East,New York,US
7402,Brendan Sweed,Corporate,United States,East,New York,US
7423,Andy Gerbode,Corporate,United States,East,New York,US
7489,Don Miller,Corporate,United States,East,New York,US
7598,Brendan Murry,Corporate,United States,East,New York,US
7700,Tamara Chand,Corporate,United States,East,New York,US
7779,Dan Reichenbach,Corporate,United States,East,New York,US
8125,Michael Paige,Corporate,United States,East,New York,US
